ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia
240370;201903;997;157151.0
240375;201903;584;113089.0
240380;201903;1048;158839.0
240390;201903;430;63868.0
240400;201903;793;150676.0
240410;201903;294;56011.0
240420;201903;2607;465360.0
240430;201903;2070;375953.0
240440;201903;1647;262534.0
240450;201903;2171;465152.0
240460;201903;2086;404973.0
240470;201903;1682;254461.0
240480;201903;207;35475.0
240485;201903;1201;217193.0
240490;201903;1103;259189.0
240500;201903;1572;365902.0
240510;201903;1184;186973.0
240520;201903;851;165922.0
240530;201903;1467;256094.0
240540;201903;1624;343107.0
240550;201903;486;102494.0
240560;201903;2108;340288.0
240570;201903;988;141872.0
240580;201903;5789;1269615.0
240590;201903;448;102915.0
240600;201903;874;174163.0
240610;201903;2656;567627.0
240615;201903;619;116381.0
240620;201903;1267;247749.0
240630;201903;1316;216912.0
240640;201903;538;120268.0
240650;201903;2608;443446.0
240660;201903;2265;473426.0
240670;201903;1324;269944.0
240680;201903;944;162907.0
240690;201903;569;115089.0
240700;201903;1481;392478.0
240710;201903;8856;1462027.0
240720;201903;3181;445982.0
240725;201903;589;140222.0
240730;201903;1384;290784.0
240740;201903;1093;187755.0
240750;201903;1171;222850.0
240760;201903;813;157891.0
240770;201903;2101;470516.0
240780;201903;2675;432327.0
240790;201903;497;118602.0
240800;201903;19231;2878053.0
240810;201903;45885;8033023.0
240820;201903;3206;576008.0
240830;201903;6265;1401923.0
240840;201903;620;91532.0
240850;201903;520;81315.0
240860;201903;663;161411.0
240870;201903;642;93676.0
240880;201903;908;214387.0
240890;201903;2051;317475.0
240895;201903;1996;479449.0
240910;201903;2161;546125.0
240920;201903;389;61149.0
240930;201903;2311;420990.0
240933;201903;1209;255097.0
240940;201903;3425;537755.0
240950;201903;646;177914.0
240960;201903;476;118047.0
240970;201903;1234;254274.0
240980;201903;2112;486792.0
240990;201903;1679;320493.0
241000;201903;519;118693.0
241010;201903;1936;410854.0
241020;201903;1001;162214.0
241025;201903;1023;262328.0
241030;201903;1429;292429.0
241040;201903;1575;395264.0
241050;201903;803;196853.0
241060;201903;444;75742.0
241070;201903;428;90308.0
241080;201903;617;166871.0
241090;201903;1274;345451.0
241100;201903;649;121491.0
241105;201903;448;64624.0
241110;201903;486;96689.0
241120;201903;4243;666698.0
241140;201903;1902;264922.0
241142;201903;331;66033.0
241150;201903;4096;657132.0
241160;201903;535;94627.0
241170;201903;907;178027.0
241180;201903;451;75259.0
241190;201903;633;147575.0
241200;201903;10081;1619969.0
241210;201903;629;104685.0
241220;201903;4702;744863.0
241230;201903;2089;306406.0
241240;201903;360;83877.0
241250;201903;3235;829364.0
241255;201903;1267;265023.0
241260;201903;2839;678569.0
241270;201903;1107;228608.0
241280;201903;1536;274847.0
241290;201903;2033;421433.0
241300;201903;747;157751.0
241310;201903;1415;343844.0
241320;201903;546;101469.0
241330;201903;1140;299351.0
241335;201903;2237;478131.0
241340;201903;701;105275.0
241350;201903;1336;263783.0
241355;201903;802;192278.0
241360;201903;1101;194735.0
241370;201903;706;115495.0
241380;201903;305;53151.0
241390;201903;1913;341576.0
241400;201903;2494;553095.0
241410;201903;1301;224989.0
241415;201903;981;199574.0
241420;201903;1137;184675.0
241430;201903;232;48163.0
241440;201903;5066;951158.0
241445;201903;850;171986.0
241450;201903;1775;311912.0
241460;201903;2133;324404.0
241470;201903;898;220756.0
241475;201903;651;159477.0
241480;201903;1310;165907.0
241490;201903;349;69188.0
241500;201903;595;164403.0
250010;201903;1599;416025.0
250020;201903;854;201227.0
250030;201903;4802;838129.0
250040;201903;2580;466391.0
250050;201903;2610;592855.0
250053;201903;766;119660.0
250057;201903;524;181591.0
250060;201903;3886;662813.0
250070;201903;2660;687469.0
250073;201903;470;114559.0
250077;201903;1201;255598.0
250080;201903;3354;646718.0
250090;201903;2234;387311.0
250100;201903;2726;502266.0
250110;201903;3481;604170.0
250115;201903;328;86947.0
250120;201903;1201;330229.0
250130;201903;3807;1000657.0
250135;201903;916;221958.0
250140;201903;1724;400129.0
250150;201903;3426;820635.0
250153;201903;944;207023.0
250157;201903;1206;238775.0
250160;201903;2717;632158.0
250170;201903;1327;290745.0
250180;201903;11971;2060485.0
250190;201903;2501;441443.0
250200;201903;1314;279186.0
250205;201903;555;164904.0
250210;201903;1127;272017.0
250215;201903;781;137464.0
250220;201903;398;95777.0
250230;201903;885;180288.0
250240;201903;1641;381515.0
250250;201903;3162;712222.0
250260;201903;1137;256890.0
250270;201903;798;167758.0
250280;201903;2207;407729.0
250290;201903;1070;261848.0
250300;201903;4174;790494.0
250310;201903;750;107935.0
250320;201903;7385;1529735.0
250330;201903;1575;315867.0
250340;201903;805;186789.0
250350;201903;2925;690947.0
250355;201903;1541;450108.0
250360;201903;1286;272206.0
250370;201903;8401;1898889.0
250375;201903;825;212389.0
250380;201903;1201;249114.0
250390;201903;1114;201425.0
250400;201903;24686;3277638.0
250403;201903;1185;266782.0
250407;201903;727;112971.0
250410;201903;431;84930.0
250415;201903;1320;330167.0
250420;201903;974;266350.0
250430;201903;4220;676033.0
250435;201903;893;214408.0
250440;201903;3310;706194.0
250450;201903;1236;311918.0
250460;201903;5143;1067024.0
250470;201903;985;191360.0
250480;201903;2949;800623.0
250485;201903;374;71331.0
250490;201903;3784;630395.0
250500;201903;1410;259184.0
250510;201903;3931;852579.0
250520;201903;1127;189183.0
250523;201903;1692;292877.0
250527;201903;1276;318466.0
250530;201903;437;105338.0
250535;201903;994;253877.0
250540;201903;1996;440635.0
250550;201903;524;134568.0
250560;201903;1169;252297.0
250570;201903;1794;452284.0
250580;201903;744;143939.0
250590;201903;593;119074.0
250600;201903;5605;1136848.0
250610;201903;2190;490870.0
250620;201903;450;104913.0
250625;201903;1855;452853.0
250630;201903;5427;1024462.0
250640;201903;2478;620330.0
250650;201903;631;140762.0
250660;201903;1112;192425.0
250670;201903;1838;484672.0
250680;201903;4498;939618.0
250690;201903;4917;817081.0
250700;201903;2839;446391.0
250710;201903;2879;525162.0
250720;201903;2121;514101.0
250730;201903;2949;626104.0
250740;201903;1267;214576.0
250750;201903;59262;1.052063E7
250760;201903;1609;266766.0
250770;201903;2655;421341.0
250780;201903;1091;189835.0
250790;201903;1508;332409.0
250800;201903;1692;366085.0
250810;201903;848;204210.0
250820;201903;1555;387343.0
250830;201903;3417;537538.0
250840;201903;493;140694.0
250850;201903;1358;366369.0
250855;201903;637;138820.0
250860;201903;1633;280614.0
250870;201903;710;170492.0
250880;201903;960;195480.0
250890;201903;7024;1216788.0
250900;201903;1901;323630.0
250905;201903;1857;406482.0
250910;201903;3933;926087.0
250915;201903;1226;293122.0
250920;201903;2230;362821.0
250930;201903;1610;336951.0
250933;201903;763;186286.0
250937;201903;429;97203.0
250939;201903;1207;185094.0
250940;201903;2832;726911.0
250950;201903;1157;284612.0
250960;201903;765;198447.0
250970;201903;5606;934907.0
250980;201903;1775;388153.0
250990;201903;1246;279592.0
251000;201903;1402;372760.0
251010;201903;2049;539853.0
251020;201903;1254;269768.0
251030;201903;585;112429.0
251040;201903;1225;299631.0
251050;201903;671;135772.0
251060;201903;622;118095.0
251065;201903;245;48004.0
251070;201903;488;116037.0
251080;201903;10479;1618381.0
251090;201903;1798;337624.0
251100;201903;532;122981.0
251110;201903;1090;197143.0
251120;201903;4603;876858.0
251130;201903;2903;517363.0
251140;201903;3068;758451.0
251150;201903;1914;420545.0
251160;201903;1453;333364.0
251170;201903;1134;273190.0
251180;201903;1505;272491.0
251190;201903;3540;792911.0
251200;201903;3152;873893.0
251203;201903;654;183337.0
251207;201903;590;151344.0
251210;201903;4470;895953.0
251220;201903;693;113262.0
251230;201903;3161;711898.0
251240;201903;2236;371163.0
251250;201903;6617;1107523.0
251260;201903;331;80984.0
251270;201903;3074;875948.0
251272;201903;1043;195668.0
251274;201903;493;85336.0
251275;201903;789;194454.0
251276;201903;959;229073.0
251278;201903;377;82913.0
251280;201903;1595;308200.0
251290;201903;4293;716881.0
251300;201903;615;171252.0
251310;201903;1929;482677.0
251315;201903;1183;239415.0
251320;201903;820;202383.0
251330;201903;1463;330933.0
251335;201903;685;162634.0
251340;201903;2123;374278.0
251350;201903;766;125032.0
251360;201903;1261;358064.0
251365;201903;419;111230.0
251370;201903;12971;2001870.0
251380;201903;837;221101.0
251385;201903;410;81723.0
251390;201903;3692;571742.0
251392;201903;606;149893.0
251394;201903;356;62177.0
251396;201903;401;64562.0
251398;201903;487;111772.0
251400;201903;707;152859.0
251410;201903;1084;233394.0
251420;201903;1217;241181.0
251430;201903;1158;301821.0
251440;201903;692;159352.0
251445;201903;1141;268933.0
251450;201903;3103;825904.0
251455;201903;614;149320.0
251460;201903;648;138435.0
251465;201903;271;72672.0
251470;201903;579;97000.0
251480;201903;582;142062.0
251490;201903;1092;227574.0
251500;201903;1492;343173.0
251510;201903;1539;309580.0
251520;201903;525;77853.0
251530;201903;9837;2333667.0
251540;201903;2077;432642.0
251550;201903;2342;488650.0
251560;201903;369;70019.0
251570;201903;565;147844.0
251580;201903;1368;277984.0
251590;201903;1074;196817.0
251593;201903;553;96310.0
251597;201903;1644;419023.0
251600;201903;4571;762086.0
251610;201903;2052;375888.0
251615;201903;764;143202.0
251620;201903;11575;2750845.0
251630;201903;2891;488153.0
251640;201903;1505;366077.0
251650;201903;2927;682506.0
251660;201903;2428;666028.0
251670;201903;2934;807248.0
251675;201903;417;66896.0
251680;201903;1655;408421.0
251690;201903;1937;389508.0
251700;201903;1424;390649.0
251710;201903;332;62062.0
251720;201903;802;206592.0
251740;201903;370;77925.0
260005;201903;17636;2651387.0
260010;201903;4998;795692.0
260020;201903;4633;1015263.0
260030;201903;4312;1013219.0
260040;201903;4383;666289.0
260050;201903;9876;2531600.0
260060;201903;2571;444702.0
260070;201903;6699;1372352.0
260080;201903;4509;817687.0
260090;201903;3190;500507.0
260100;201903;2092;517379.0
260105;201903;3697;868486.0
260110;201903;16761;3596859.0
260120;201903;8053;1348372.0
260130;201903;2057;297463.0
260140;201903;8881;1611015.0
260150;201903;2526;488744.0
260160;201903;4656;1175812.0
260170;201903;11884;2246669.0
260180;201903;2294;492661.0
260190;201903;12637;2035179.0
260200;201903;7846;1322525.0
260210;201903;7879;1420668.0
260220;201903;7927;1570588.0
260230;201903;7337;1278420.0
260240;201903;1816;433933.0
260250;201903;1416;281950.0
260260;201903;8715;1285990.0
260270;201903;2741;464335.0
260280;201903;9566;2085032.0
260290;201903;22247;3579164.0
260300;201903;6685;1577239.0
260310;201903;3302;487582.0
260320;201903;5137;1331380.0
260330;201903;1734;348801.0
260340;201903;1439;348331.0
260345;201903;11921;1662313.0
260350;201903;3844;856497.0
260360;201903;1534;282003.0
260370;201903;3600;752301.0
260380;201903;3140;650291.0
260390;201903;2506;482611.0
260392;201903;2434;703115.0
260400;201903;10560;1730718.0
260410;201903;30487;4469469.0
260415;201903;2726;675646.0
260420;201903;8896;1837219.0
260430;201903;1728;390589.0
260440;201903;2468;544809.0
260450;201903;4095;662368.0
260460;201903;2817;575765.0
260470;201903;3717;865253.0
260480;201903;2426;430114.0
260490;201903;3996;845674.0
260500;201903;3611;592677.0
260510;201903;6731;1508230.0
260515;201903;2146;356821.0
260520;201903;11948;2171434.0
260530;201903;6790;1751320.0
260540;201903;5371;919963.0
260545;201903;3;692.0
260550;201903;1560;347995.0
260560;201903;4138;955594.0
260570;201903;5239;1089931.0
260580;201903;3418;781862.0
260590;201903;4588;776791.0
260600;201903;17866;3235557.0
260610;201903;4698;774808.0
260620;201903;9572;1741505.0
260630;201903;1564;385431.0
260640;201903;13357;2590303.0
260650;201903;3939;940606.0
260660;201903;5110;785901.0
260670;201903;1324;236984.0
260680;201903;14523;2552060.0
260690;201903;2259;529342.0
260700;201903;5107;1399509.0
260710;201903;841;211880.0
260720;201903;12663;2155996.0
260730;201903;5302;974431.0
260740;201903;856;221573.0
260750;201903;5123;1261154.0
260760;201903;3767;780991.0
260765;201903;4784;935524.0
260770;201903;2591;590386.0
260775;201903;3489;651423.0
260780;201903;2105;384993.0
260790;201903;63444;9695476.0
260795;201903;1954;380949.0
260800;201903;4219;650582.0
260805;201903;2173;477665.0
260810;201903;4349;809555.0
260820;201903;3006;566832.0
260825;201903;1841;379977.0
260830;201903;2509;418970.0
260840;201903;2966;616661.0
260845;201903;2766;563250.0
260850;201903;2618;454944.0
260860;201903;2264;469644.0
260870;201903;3284;718324.0
260875;201903;3702;698288.0
260880;201903;6658;1432608.0
260890;201903;8266;1345069.0
260900;201903;2982;496092.0
260910;201903;2157;439949.0
260915;201903;4009;1117677.0
260920;201903;2277;512595.0
260930;201903;2393;515010.0
260940;201903;9660;1681720.0
260950;201903;3142;589513.0
260960;201903;33209;4823773.0
260970;201903;3541;615461.0
260980;201903;3462;894608.0
260990;201903;11698;2344510.0
261000;201903;10320;1931825.0
261010;201903;1780;409477.0
261020;201903;4058;763517.0
261030;201903;2779;593751.0
261040;201903;3030;727686.0
261050;201903;5108;746434.0
261060;201903;9578;1967413.0
261070;201903;34766;5569586.0
261080;201903;4990;968190.0
261090;201903;13259;2642684.0
261100;201903;5153;971076.0
261110;201903;29623;5176440.0
261120;201903;2687;609487.0
261130;201903;5529;1177967.0
261140;201903;2436;407696.0
261150;201903;3761;868974.0
261153;201903;1143;247952.0
261160;201903;93575;1.2379522E7
261170;201903;4137;720110.0
261180;201903;6036;887731.0
261190;201903;3103;746647.0
261200;201903;2393;462541.0
261210;201903;1327;250480.0
261220;201903;7162;1101846.0
261230;201903;2762;778042.0
261240;201903;3635;643091.0
261245;201903;2334;577608.0
261247;201903;1723;286930.0
261250;201903;13107;2054378.0
261255;201903;2519;538118.0
261260;201903;9068;2029501.0
261270;201903;2850;589943.0
261280;201903;1751;402607.0
261290;201903;1972;475288.0
261300;201903;7335;1668642.0
261310;201903;5329;961289.0
261320;201903;4197;920099.0
261330;201903;4558;864872.0
261340;201903;2727;605977.0
261350;201903;6094;1560202.0
261360;201903;5305;878244.0
261370;201903;12008;1864777.0
261380;201903;2589;496174.0
261390;201903;9422;1718374.0
261400;201903;2932;631490.0
261410;201903;6000;1190474.0
261420;201903;4623;885703.0
261430;201903;2333;512993.0
261440;201903;855;230706.0
261450;201903;10390;2603104.0
261460;201903;5304;1208232.0
261470;201903;3000;715697.0
261480;201903;3183;633613.0
261485;201903;2995;601925.0
261500;201903;3436;520142.0
261510;201903;1180;306471.0
261520;201903;1532;363710.0
261530;201903;5192;832404.0
261540;201903;4519;667716.0
261550;201903;2294;406246.0
261560;201903;5137;1090521.0
261570;201903;1963;318491.0
261580;201903;4967;1139091.0
261590;201903;1530;356827.0
261600;201903;2951;543001.0
261610;201903;1386;310650.0
261618;201903;1755;341369.0
261620;201903;2774;423583.0
261630;201903;3668;626997.0
261640;201903;23467;3870037.0
261650;201903;2632;490943.0
270010;201903;2873;850130.0
270020;201903;2725;468857.0
270030;201903;19829;3592064.0
270040;201903;7795;1450203.0
270050;201903;4009;745382.0
270060;201903;1283;254866.0
270070;201903;3400;763620.0
270080;201903;905;185785.0
270090;201903;1325;323242.0
270100;201903;3826;777502.0
270110;201903;1975;323664.0
270120;201903;2126;479221.0
270130;201903;3612;624554.0
270135;201903;1467;277782.0
270140;201903;6272;960712.0
270150;201903;2317;642914.0
270160;201903;4428;1140609.0
270170;201903;2222;432137.0
270180;201903;1745;496083.0
270190;201903;1269;336439.0
270200;201903;1581;334069.0
270210;201903;4204;813328.0
270220;201903;740;123887.0
270230;201903;5287;894314.0
270235;201903;4010;1022508.0
270240;201903;6393;1207962.0
270250;201903;1878;287551.0
270255;201903;2552;584940.0
270260;201903;4276;852761.0
270270;201903;684;103755.0
270280;201903;2119;407446.0
270290;201903;5724;1485997.0
270300;201903;2393;481239.0
270310;201903;4986;1274345.0
270320;201903;3546;557188.0
270330;201903;2777;645955.0
270340;201903;1142;203728.0
270350;201903;1135;177150.0
270360;201903;1878;365207.0
270370;201903;1015;232631.0
270375;201903;2290;509486.0
270380;201903;3508;634392.0
270390;201903;777;189571.0
270400;201903;3895;660432.0
270410;201903;3141;716016.0
270420;201903;4092;961171.0
270430;201903;59765;9620191.0
270440;201903;3361;731003.0
270450;201903;5020;902289.0
270460;201903;2863;529631.0
270470;201903;7194;1450324.0
270480;201903;1942;341756.0
270490;201903;653;150317.0
270500;201903;3600;728515.0
270510;201903;3551;632255.0
270520;201903;1764;294391.0
270530;201903;756;190684.0
270540;201903;1584;358511.0
270550;201903;4205;870256.0
270560;201903;2031;404529.0
270570;201903;2754;422225.0
270580;201903;1755;414117.0
270590;201903;1352;374921.0
270600;201903;2111;579129.0
270610;201903;2640;580183.0
270620;201903;924;169140.0
270630;201903;11267;1946109.0
270640;201903;3660;580252.0
270642;201903;1775;431919.0
270644;201903;2266;375464.0
270650;201903;2097;408695.0
270660;201903;1282;238863.0
270670;201903;10278;1845812.0
270680;201903;4173;860831.0
270690;201903;5583;939465.0
270700;201903;340;79414.0
270710;201903;4113;954640.0
270720;201903;2519;674580.0
270730;201903;5505;880142.0
